exp_command,coeff_of_variation,KW_dist_type,Normal_fixed,Normal_random,SW_test_stat_fixed,SW_p-value_fixed,SW_test_stat_random,SW_p-value_random,KW_test_stat,KW_p-value,percent_diff,KW_effect_size,abs_percent_diff,fixed_pth_quantile,fixed_ci_low,fixed_ci_high,random_pth_quantile,random_ci_low,random_ci_high,ci_case,inner_diff
./node-14.18.1-box2d.sh,0.083,same,True,False,0.982237696647644,0.7716470956802368,0.38620615005493164,9.674744512466749e-12,2.4000925925925856,0.12132806889313144,-3.8919910596251994,0.03038091889357703,3.8919910596251994,1.0674294555000001,1.064998857,1.070042308,1.0691726524999998,1.066592756,1.073010335,2,
./node-16.11.1-box2d.sh,0.076,different,True,False,0.9720156788825989,0.41592755913734436,0.3329493999481201,2.870098039439717e-12,6.020833333333343,0.014137969455911396,-2.5971069633074264,0.0762130801687765,2.5971069633074264,1.0093071075,1.007747739,1.010714255,1.0061290299999999,1.003798173,1.00900242,3,
./node-15.14.0-tagcloud.sh,0.046,different,False,False,0.8266057968139648,2.5537765395711176e-05,0.3983291983604431,1.2889109050895353e-11,6.115648148148182,0.013399027174250327,-2.0956480779844084,0.07741326769807826,2.0956480779844084,1.1338176235000001,1.131953553,1.135746651,1.1366460250000001,1.133402084,1.140091718,2,
./node-15.14.0-box2d.sh,0.039,same,True,False,0.9838613867759705,0.8279319405555725,0.32133185863494873,2.2220187929217206e-12,1.6378703703703934,0.20061791237081358,-1.3745867524180395,0.020732536333802447,1.3745867524180395,1.0706699204999999,1.068703354,1.072435611,1.0716024174999998,1.069618682,1.075996724,2,
./node-16.11.1-tagcloud.sh,0.026,same,True,False,0.9802266955375671,0.6979703307151794,0.27957069873809814,9.078283372439266e-13,3.55703703703702,0.05929348861526398,-0.44965435570674506,0.04502578527894962,0.44965435570674506,1.1072788775000002,1.105617922,1.1098802,1.103978336,1.103002577,1.108615717,2,
./node-15.14.0-gaussian-blur.sh,0.022,same,True,False,0.9856947660446167,0.8848904967308044,0.3456522226333618,3.810702187828641e-12,0.8892592592592905,0.3456781205584397,-0.852411651254556,0.011256446319737854,0.852411651254556,2.941302642,2.938859225,2.944360286,2.942599265,2.940122627,2.946888223,2,
./node-16.11.1-gaussian-blur.sh,0.02,same,False,False,0.39618080854415894,1.2246644670588225e-11,0.2677619457244873,7.095719953449653e-13,0.23148148148149517,0.6304275015358803,0.13232163298303853,0.0029301453352087994,0.13232163298303853,2.932000456,2.929094493,2.933956007,2.9312898555,2.928685027,2.934846548,2,
./node-14.18.1-gaussian-blur.sh,0.017,same,True,False,0.9565944075584412,0.12796780467033386,0.19436800479888916,1.6301020320901027e-13,0.563333333333361,0.45292030110371306,-0.3972535953798285,0.0071308016877640636,0.3972535953798285,2.9195550565,2.917592016,2.923361049,2.9213542685,2.919101737,2.92391745,2,
./node-14.18.1-tagcloud.sh,0.009,same,False,False,0.8248232007026672,2.328812661289703e-05,0.4945216178894043,1.4666338976621063e-10,2.675925925925924,0.10187605853790094,-0.3008758990201918,0.033872480075011695,0.3008758990201918,1.137277973,1.136294673,1.13900785,1.1388320539999999,1.137424061,1.140707049,2,
